trip_id,ts,lat,lng
T004446,1781166600000,12.903500,77.550900
T004446,1781166720000,12.902400,77.553500
T004446,1781166840000,12.902300,77.556100
T004446,1781166960000,12.905500,77.556900
T004446,1781167080000,12.904500,77.557300
T004446,1781167200000,12.905600,77.557600
T004446,1781167320000,12.906500,77.559000
T004446,1781167440000,12.911200,77.561100
T004446,1781167560000,12.908500,77.561400
T004446,1781167680000,12.910800,77.561000
T004446,1781167800000,12.911300,77.561800
T004446,1781167920000,12.911800,77.564000
T004446,1781168040000,12.916200,77.562000
T004446,1781168160000,12.916100,77.566000
T004446,1781168280000,12.914900,77.564100
T004446,1781168400000,12.918600,77.569500
T004446,1781168520000,12.920500,77.566000
T004446,1781168640000,12.920300,77.569200
T004446,1781168760000,12.919800,77.568000
T004446,1781168880000,12.921600,77.573900
T004447,1785022200000,12.903300,77.552000
T004447,1785022320000,12.902200,77.551200
T004447,1785022440000,12.905300,77.556500
T004447,1785022560000,12.903800,77.553600
T004447,1785022680000,12.905600,77.556500
T004447,1785022800000,12.908700,77.557700
T004447,1785022920000,12.908700,77.560800
T004447,1785023040000,12.907500,77.560500
T004447,1785023160000,12.911600,77.559400
T004447,1785023280000,12.909100,77.561000
T004447,1785023400000,12.910400,77.563500
T004447,1785023520000,12.915300,77.561400
T004447,1785023640000,12.914000,77.562000
T004447,1785023760000,12.916100,77.567200
T004447,1785023880000,12.917900,77.566400
T004447,1785024000000,12.916000,77.568200
T004447,1785024120000,12.916900,77.569900
T004447,1785024240000,12.918200,77.569500
T004447,1785024360000,12.921900,77.570500
T004447,1785024480000,12.921400,77.570300
T004448,1784374200000,12.902200,77.551100
T004448,1784374320000,12.901400,77.551500
T004448,1784374440000,12.904000,77.552400
T004448,1784374560000,12.904000,77.557500
T004448,1784374680000,12.904700,77.557900
T004448,1784374800000,12.908500,77.558900
T004448,1784374920000,12.909100,77.558300
T004448,1784375040000,12.907900,77.561500
T004448,1784375160000,12.912800,77.558200
T004448,1784375280000,12.911900,77.562300
T004448,1784375400000,12.910800,77.561200
T004448,1784375520000,12.912400,77.563300
T004448,1784375640000,12.914600,77.566600
T004448,1784375760000,12.913200,77.564200
T004448,1784375880000,12.918000,77.568700
T004448,1784376000000,12.915900,77.565100
T004448,1784376120000,12.917800,77.568000
T004448,1784376240000,12.919200,77.568700
T004448,1784376360000,12.919500,77.569100
T004448,1784376480000,12.921400,77.569800
T004449,1787139000000,12.903300,77.550300
T004449,1787139120000,12.902200,77.555200
T004449,1787139240000,12.903400,77.552900
T004449,1787139360000,12.905600,77.553400
T004449,1787139480000,12.905200,77.555700
T004449,1787139600000,12.909200,77.555300
T004449,1787139720000,12.910400,77.559900
T004449,1787139840000,12.908000,77.561800
T004449,1787139960000,12.908100,77.558900
T004449,1787140080000,12.912900,77.562200
T004449,1787140200000,12.910200,77.560600
T004449,1787140320000,12.915000,77.561400
T004449,1787140440000,12.914100,77.566100
T004449,1787140560000,12.914600,77.567600
T004449,1787140680000,12.917600,77.566500
T004449,1787140800000,12.915200,77.568100
T004449,1787140920000,12.920400,77.569400
T004449,1787141040000,12.921100,77.567500
T004449,1787141160000,12.922500,77.568600
T004449,1787141280000,12.923100,77.571500
T004450,1786966200000,12.904000,77.551100
T004450,1786966320000,12.904100,77.552600
T004450,1786966440000,12.904400,77.552000
T004450,1786966560000,12.905500,77.555900
T004450,1786966680000,12.905800,77.556500
T004450,1786966800000,12.907700,77.556700
T004450,1786966920000,12.908000,77.560500
T004450,1786967040000,12.907600,77.560000
T004450,1786967160000,12.910900,77.559900
T004450,1786967280000,12.913200,77.559300
T004450,1786967400000,12.912100,77.560800
T004450,1786967520000,12.914900,77.565800
T004450,1786967640000,12.914300,77.565500
T004450,1786967760000,12.914000,77.565100
T004450,1786967880000,12.918600,77.566000
T004450,1786968000000,12.915400,77.567500
T004450,1786968120000,12.917800,77.568000
T004450,1786968240000,12.919100,77.567300
T004450,1786968360000,12.919800,77.568200
T004450,1786968480000,12.919800,77.570000
T004451,1781458200000,12.903000,77.552600
T004451,1781458320000,12.904800,77.552000
T004451,1781458440000,12.902200,77.553500
T004451,1781458560000,12.906900,77.553000
T004451,1781458680000,12.906400,77.556000
T004451,1781458800000,12.907000,77.559700
T004451,1781458920000,12.909400,77.557100
T004451,1781459880000,12.917000,77.568100
T004451,1781460000000,12.917400,77.568600
T004451,1781460120000,12.917800,77.567200
T004451,1781460240000,12.919100,77.568000
T004451,1781460360000,12.922900,77.568200
T004451,1781460480000,12.923400,77.570200
T004452,1783164600000,12.900700,77.552600
T004452,1783164720000,12.904800,77.552300
T004452,1783164840000,12.902600,77.553500
T004452,1783164960000,12.905700,77.553300
T004452,1783165080000,12.906700,77.557800
T004452,1783165200000,12.905100,77.555700
T004452,1783165320000,12.908100,77.557000
T004452,1783165440000,12.909700,77.560000
T004452,1783165560000,12.908600,77.560200
T004452,1783165680000,12.913200,77.560000
T004452,1783165800000,12.914500,77.561300
T004452,1783165920000,12.914900,77.563400
T004452,1783166040000,12.913100,77.563500
T004452,1783166160000,12.913300,77.564700
T004452,1783166280000,12.918600,77.564500
T004452,1783166400000,12.917600,77.569600
T004452,1783166520000,12.920400,77.569000
T004452,1783166640000,12.917100,77.571700
T004452,1783166760000,12.920300,77.570800
T004452,1783166880000,12.920300,77.573700
T004453,1787365800000,12.903400,77.551600
T004453,1787365920000,12.905600,77.555300
T004453,1787366040000,12.902800,77.555200
T004453,1787366160000,12.907400,77.555200
T004453,1787366280000,12.905600,77.558100
T004453,1787366400000,12.906900,77.556100
T004453,1787366520000,12.909300,77.557500
T004453,1787366640000,12.907500,77.561200
T004453,1787366760000,12.908800,77.559200
T004453,1787366880000,12.910300,77.562500
T004453,1787367000000,12.911800,77.562700
T004453,1787367120000,12.915300,77.564800
T004453,1787367240000,12.913400,77.564100
T004453,1787367360000,12.916600,77.565800
T004453,1787367480000,12.916100,77.566800
T004453,1787367600000,12.919300,77.565000
T004453,1787367720000,12.920000,77.567000
T004453,1787367840000,12.921700,77.571300
T004453,1787367960000,12.920500,77.570200
T004453,1787368080000,12.923800,77.571100
T004454,1787614200000,12.900900,77.554400
T004454,1787614320000,12.902600,77.554000
T004454,1787614440000,12.904800,77.552400
T004454,1787614560000,12.903300,77.554100
T004454,1787614680000,12.908100,77.557400
T004454,1787614800000,12.905800,77.556700
T004454,1787614920000,12.908300,77.556200
T004454,1787615040000,12.908700,77.560900
T004454,1787615160000,12.911500,77.560100
T004454,1787615280000,12.909900,77.560100
T004454,1787615400000,12.914000,77.564800
T004454,1787615520000,12.915000,77.561500
T004454,1787615640000,12.916400,77.565300
T004454,1787615760000,12.913700,77.567500
T004454,1787615880000,12.915200,77.567600
T004454,1787616000000,12.916800,77.568200
T004454,1787616120000,12.919100,77.567800
T004454,1787616240000,12.918200,77.571500
T004454,1787616360000,12.920600,77.572600
T004454,1787616480000,12.920100,77.573400
T004455,1784503800000,12.903000,77.552900
T004455,1784503920000,12.901100,77.555600
T004455,1784504040000,12.905500,77.553800
T004455,1784504160000,12.904800,77.555000
T004455,1784504280000,12.908100,77.555100
T004455,1784504400000,12.905000,77.558000
T004455,1784504520000,12.907800,77.557300
T004455,1784504640000,12.911800,77.558000
T004455,1784504760000,12.910300,77.559200
T004455,1784504880000,12.913300,77.563400
T004455,1784505000000,12.912000,77.561900
T004455,1784505120000,12.911900,77.565200
T004455,1784505240000,12.915900,77.563700
T004455,1784505360000,12.915900,77.565600
T004455,1784505480000,12.914900,77.567900
T004455,1784505600000,12.917100,77.568500
T004455,1784505720000,12.920900,77.569000
T004455,1784505840000,12.919800,77.570300
T004455,1784505960000,12.921100,77.571400
T004455,1784506080000,12.919200,77.571700
T004456,1783153800000,12.904400,77.551300
T004456,1783153920000,12.902700,77.554700
T004456,1783154040000,12.902400,77.554200
T004456,1783154160000,12.906100,77.556100
T004456,1783154280000,12.908800,77.555100
T004456,1783154400000,12.909400,77.555700
T004456,1783154520000,12.906600,77.557800
T004456,1783154640000,12.911500,77.561700
T004456,1783154760000,12.910800,77.558300
T004456,1783154880000,12.912600,77.562500
T004456,1783155000000,12.913300,77.561300
T004456,1783155120000,12.912000,77.563900
T004456,1783155240000,12.912800,77.564800
T004456,1783155360000,12.913000,77.567300
T004456,1783155480000,12.915600,77.568800
T004456,1783155600000,12.915300,77.567900
T004456,1783155720000,12.919100,77.570700
T004456,1783155840000,12.919700,77.571500
T004456,1783155960000,12.919600,77.568800
T004456,1783156080000,12.919800,77.572900
T004457,1781166600000,12.902500,77.552200
T004457,1781166720000,12.902500,77.551400
T004457,1781166840000,12.904400,77.554900
T004457,1781166960000,12.905000,77.555800
T004457,1781167080000,12.905400,77.554600
T004457,1781167200000,12.907800,77.555000
T004457,1781167320000,12.909300,77.560100
T004457,1781168280000,12.918300,77.566400
T004457,1781168400000,12.918800,77.567600
T004457,1781168520000,12.917600,77.569100
T004457,1781168640000,12.918400,77.570500
T004457,1781168760000,12.921500,77.570800
T004457,1781168880000,12.923900,77.570800
T004458,1781976600000,12.900900,77.553700
T004458,1781976720000,12.905700,77.551600
T004458,1781976840000,12.902500,77.553500
T004458,1781976960000,12.906800,77.555700
T004458,1781977080000,12.907800,77.557100
T004458,1781977200000,12.908500,77.559100
T004458,1781977320000,12.907800,77.559100
T004458,1781977440000,12.910300,77.558400
T004458,1781977560000,12.910900,77.558300
T004458,1781977680000,12.909200,77.562300
T004458,1781977800000,12.913800,77.561500
T004458,1781977920000,12.915000,77.564600
T004458,1781978040000,12.916400,77.562300
T004458,1781978160000,12.913400,77.566900
T004458,1781978280000,12.914400,77.564800
T004458,1781978400000,12.916000,77.565600
T004458,1781978520000,12.918600,77.566800
T004458,1781978640000,12.917600,77.567800
T004458,1781978760000,12.922600,77.572400
T004458,1781978880000,12.919100,77.570700
T004459,1784395800000,12.903400,77.552100
T004459,1784395920000,12.905600,77.555500
T004459,1784396040000,12.905800,77.554600
T004459,1784396160000,12.903400,77.553900
T004459,1784396280000,12.906600,77.557600
T004459,1784396400000,12.908600,77.559000
T004459,1784396520000,12.910300,77.558800
T004459,1784396640000,12.907200,77.559000
T004459,1784396760000,12.909300,77.560300
T004459,1784396880000,12.913300,77.563500
T004459,1784397000000,12.914300,77.562300
T004459,1784397120000,12.911400,77.561100
T004459,1784397240000,12.915900,77.566100
T004459,1784397360000,12.915500,77.565500
T004459,1784397480000,12.915900,77.565400
T004459,1784397600000,12.919300,77.566000
T004459,1784397720000,12.917200,77.566900
T004459,1784397840000,12.919300,77.571300
T004459,1784397960000,12.922100,77.568700
T004459,1784398080000,12.919500,77.573200
T004460,1782581400000,12.901900,77.550500
T004460,1782581520000,12.902500,77.551400
T004460,1782581640000,12.902800,77.556800
T004460,1782581760000,12.906700,77.557200
T004460,1782581880000,12.905500,77.558900
T004460,1782582000000,12.906400,77.556000
T004460,1782582120000,12.907500,77.556000
T004460,1782582240000,12.908900,77.560700
T004460,1782582360000,12.908200,77.558800
T004460,1782582480000,12.910700,77.561000
T004460,1782582600000,12.910700,77.562200
T004460,1782582720000,12.911500,77.561100
T004460,1782582840000,12.912200,77.565600
T004460,1782582960000,12.914900,77.567000
T004460,1782583080000,12.916200,77.567500
T004460,1782583200000,12.916600,77.568500
T004460,1782583320000,12.917800,77.570000
T004460,1782583440000,12.919000,77.571200
T004460,1782583560000,12.919800,77.568600
T004460,1782583680000,12.921200,77.572100
T004461,1785465000000,12.903900,77.553700
T004461,1785465120000,12.901500,77.551200
T004461,1785465240000,12.904200,77.555800
T004461,1785465360000,12.906600,77.557100
T004461,1785465480000,12.905500,77.554200
T004461,1785465600000,12.908900,77.556900
T004461,1785465720000,12.909700,77.560000
T004461,1785465840000,12.907400,77.560600
T004461,1785465960000,12.908200,77.559400
T004461,1785466080000,12.912000,77.561000
T004461,1785466200000,12.911200,77.564800
T004461,1785466320000,12.911400,77.563700
T004461,1785466440000,12.915700,77.564400
T004461,1785466560000,12.915200,77.563000
T004461,1785466680000,12.917000,77.565600
T004461,1785466800000,12.916400,77.567700
T004461,1785466920000,12.918000,77.567500
T004461,1785467040000,12.918100,77.569200
T004461,1785467160000,12.920100,77.571100
T004461,1785467280000,12.923100,77.572300
T004462,1783585800000,12.904200,77.554300
T004462,1783585920000,12.901700,77.553300
T004462,1783586040000,12.902500,77.552000
T004462,1783586160000,12.904000,77.555500
T004462,1783586280000,12.904700,77.554800
T004462,1783586400000,12.907800,77.558200
T004462,1783586520000,12.910400,77.556200
T004462,1783586640000,12.907700,77.557200
T004462,1783586760000,12.912300,77.560800
T004462,1783586880000,12.912000,77.563000
T004462,1783587000000,12.913300,77.561400
T004462,1783587120000,12.914000,77.565300
T004462,1783587240000,12.916100,77.564300
T004462,1783587360000,12.916800,77.566700
T004462,1783587480000,12.915200,77.568200
T004462,1783587600000,12.918200,77.569600
T004462,1783587720000,12.918000,77.568300
T004462,1783587840000,12.921200,77.567000
T004462,1783587960000,12.918800,77.568800
T004462,1783588080000,12.921400,77.570500
T004463,1787657400000,12.900100,77.553900
T004463,1787657520000,12.903800,77.554400
T004463,1787657640000,12.905400,77.554000
T004463,1787657760000,12.904100,77.557800
T004463,1787657880000,12.904500,77.555400
T004463,1787658000000,12.908900,77.558600
T004463,1787658120000,12.906300,77.556800
T004463,1787658240000,12.907600,77.559600
T004463,1787658360000,12.910300,77.562100
T004463,1787658480000,12.909300,77.559800
T004463,1787658600000,12.912600,77.560700
T004463,1787658720000,12.912200,77.562600
T004463,1787658840000,12.915200,77.566800
T004463,1787658960000,12.914400,77.567400
T004463,1787659080000,12.915100,77.565800
T004463,1787659200000,12.915600,77.566600
T004463,1787659320000,12.920300,77.566200
T004463,1787659440000,12.919400,77.570700
T004463,1787659560000,12.918000,77.571700
T004463,1787659680000,12.922500,77.571000
T004464,1786987800000,12.903900,77.553900
T004464,1786987920000,12.904500,77.552000
T004464,1786988040000,12.902000,77.554000
T004464,1786988160000,12.906500,77.555200
T004464,1786988280000,12.907100,77.556700
T004464,1786988400000,12.908300,77.555500
T004464,1786988520000,12.907400,77.556500
T004464,1786988640000,12.908700,77.559000
T004464,1786988760000,12.911800,77.559400
T004464,1786988880000,12.911100,77.562600
T004464,1786989000000,12.910200,77.561700
T004464,1786989120000,12.913400,77.564200
T004464,1786989240000,12.914300,77.565700
T004464,1786989360000,12.915800,77.567900
T004464,1786989480000,12.917200,77.568100
T004464,1786989600000,12.916100,77.568300
T004464,1786989720000,12.916600,77.567400
T004464,1786989840000,12.918600,77.570200
T004464,1786989960000,12.919900,77.571200
T004464,1786990080000,12.923700,77.573200
T004465,1786231800000,12.900000,77.551800
T004465,1786231920000,12.901600,77.551300
T004465,1786232040000,12.903600,77.556100
T004465,1786232160000,12.903700,77.554900
T004465,1786232280000,12.907600,77.556500
T004465,1786232400000,12.906500,77.555400
T004465,1786232520000,12.907600,77.556800
T004465,1786232640000,12.907900,77.561100
T004465,1786232760000,12.909000,77.560300
T004465,1786232880000,12.912200,77.562900
T004465,1786233000000,12.912800,77.560000
T004465,1786233120000,12.913800,77.562700
T004465,1786233240000,12.912400,77.563700
T004465,1786233360000,12.917900,77.564600
T004465,1786233480000,12.915800,77.566200
T004465,1786233600000,12.919200,77.567000
T004465,1786233720000,12.917400,77.569900
T004465,1786233840000,12.921000,77.567900
T004465,1786233960000,12.919600,77.570100
T004465,1786234080000,12.919200,77.569900
T004466,1788337800000,12.901100,77.554400
T004466,1788337920000,12.904800,77.555000
T004466,1788338040000,12.904400,77.553900
T004466,1788338160000,12.906000,77.555500
T004466,1788338280000,12.906900,77.557300
T004466,1788338400000,12.908000,77.559000
T004466,1788338520000,12.908200,77.560000
T004466,1788338640000,12.909000,77.558900
T004466,1788338760000,12.912400,77.561500
T004466,1788338880000,12.911600,77.561700
T004466,1788339000000,12.911100,77.563600
T004466,1788339120000,12.913700,77.563200
T004466,1788339240000,12.916800,77.562600
T004466,1788339360000,12.917100,77.567800
T004466,1788339480000,12.915200,77.568600
T004466,1788339600000,12.916600,77.567900
T004466,1788339720000,12.920200,77.568700
T004466,1788339840000,12.921800,77.570800
T004466,1788339960000,12.921500,77.568400
T004466,1788340080000,12.919500,77.569300
T004467,1784201400000,12.901400,77.554900
T004467,1784201520000,12.905600,77.555900
T004467,1784201640000,12.902100,77.552000
T004467,1784201760000,12.907000,77.557000
T004467,1784201880000,12.906500,77.558700
T004467,1784202000000,12.905100,77.555000
T004467,1784202120000,12.906100,77.557900
T004467,1784203080000,12.914600,77.568400
T004467,1784203200000,12.918600,77.567200
T004467,1784203320000,12.920600,77.566000
T004467,1784203440000,12.918200,77.567900
T004467,1784203560000,12.919600,77.568200
T004467,1784203680000,12.923300,77.573800
T004468,1782786600000,12.902600,77.552800
T004468,1782786720000,12.904400,77.552900
T004468,1782786840000,12.904700,77.554000
T004468,1782786960000,12.904300,77.554200
T004468,1782787080000,12.907000,77.557400
T004468,1782787200000,12.909400,77.559300
T004468,1782787320000,12.906000,77.557800
T004468,1782787440000,12.910900,77.561000
T004468,1782787560000,12.909700,77.559700
T004468,1782787680000,12.911200,77.563000
T004468,1782787800000,12.913000,77.561000
T004468,1782787920000,12.913100,77.561100
T004468,1782788040000,12.915900,77.565300
T004468,1782788160000,12.915900,77.566300
T004468,1782788280000,12.915700,77.568900
T004468,1782788400000,12.915000,77.566600
T004468,1782788520000,12.916900,77.568000
T004468,1782788640000,12.921200,77.569600
T004468,1782788760000,12.922700,77.570800
T004468,1782788880000,12.920500,77.570100
T004469,1783445400000,12.901000,77.550100
T004469,1783445520000,12.902600,77.552700
T004469,1783445640000,12.903000,77.554800
T004469,1783445760000,12.903900,77.557200
T004469,1783445880000,12.908000,77.554900
T004469,1783446000000,12.905700,77.559000
T004469,1783446120000,12.908000,77.558000
T004469,1783446240000,12.908500,77.559000
T004469,1783446360000,12.911000,77.560000
T004469,1783446480000,12.910500,77.559300
T004469,1783446600000,12.912100,77.564900
T004469,1783446720000,12.915600,77.561500
T004469,1783446840000,12.912700,77.562800
T004469,1783446960000,12.914400,77.564900
T004469,1783447080000,12.914300,77.566600
T004469,1783447200000,12.917700,77.567400
T004469,1783447320000,12.916900,77.567900
T004469,1783447440000,12.917000,77.569800
T004469,1783447560000,12.922100,77.569100
T004469,1783447680000,12.919500,77.572000
T004470,1788251400000,12.903000,77.551800
T004470,1788251520000,12.905800,77.552500
T004470,1788251640000,12.905100,77.552500
T004470,1788251760000,12.907300,77.554800
T004470,1788251880000,12.907400,77.557400
T004470,1788252000000,12.908900,77.555900
T004470,1788252120000,12.908000,77.560500
T004470,1788252240000,12.909500,77.559100
T004470,1788252360000,12.910500,77.560800
T004470,1788252480000,12.910700,77.560400
T004470,1788252600000,12.911700,77.562300
T004470,1788252720000,12.911300,77.565800
T004470,1788252840000,12.914000,77.564900
T004470,1788252960000,12.915700,77.567800
T004470,1788253080000,12.914600,77.565400
T004470,1788253200000,12.915800,77.567300
T004470,1788253320000,12.919900,77.568700
T004470,1788253440000,12.921200,77.567100
T004470,1788253560000,12.921500,77.572700
T004470,1788253680000,12.921900,77.571300
T004471,1782387000000,12.904700,77.551200
T004471,1782387120000,12.903500,77.555600
T004471,1782387240000,12.902400,77.555500
T004471,1782387360000,12.905900,77.553600
T004471,1782387480000,12.906100,77.555700
T004471,1782387600000,12.908300,77.559300
T004471,1782387720000,12.910000,77.558700
T004471,1782387840000,12.907600,77.558000
T004471,1782387960000,12.911300,77.560100
T004471,1782388080000,12.910300,77.561200
T004471,1782388200000,12.911600,77.563100
T004471,1782388320000,12.913600,77.562000
T004471,1782388440000,12.912500,77.565100
T004471,1782388560000,12.913800,77.565800
T004471,1782388680000,12.917800,77.565400
T004471,1782388800000,12.918200,77.569900
T004471,1782388920000,12.917700,77.566100
T004471,1782389040000,12.920600,77.571500
T004471,1782389160000,12.920100,77.572000
T004471,1782389280000,12.923400,77.572100
T004472,1785173400000,12.900700,77.553800
T004472,1785173520000,12.905900,77.553100
T004472,1785173640000,12.906700,77.553100
T004472,1785173760000,12.907300,77.557300
T004472,1785173880000,12.908200,77.558400
T004472,1785174000000,12.908200,77.556400
T004472,1785174120000,12.909700,77.559800
T004472,1785174240000,12.911300,77.558600
T004472,1785174360000,12.912500,77.562700
T004472,1785174480000,12.910700,77.560300
T004472,1785174600000,12.914800,77.560300
T004472,1785174720000,12.913700,77.562900
T004472,1785174840000,12.916900,77.564100
T004472,1785174960000,12.916700,77.563500
T004472,1785175080000,12.917200,77.564800
T004472,1785175200000,12.915900,77.567500
T004472,1785175320000,12.920300,77.568400
T004472,1785175440000,12.920600,77.568500
T004472,1785175560000,12.919200,77.572000
T004472,1785175680000,12.922000,77.569800
T004473,1783326600000,12.900800,77.553800
T004473,1783326720000,12.902400,77.555200
T004473,1783326840000,12.906700,77.555300
T004473,1783326960000,12.907000,77.555900
T004473,1783327080000,12.904800,77.554300
T004473,1783327200000,12.905400,77.559300
T004473,1783327320000,12.909400,77.560100
T004473,1783327440000,12.907200,77.560800
T004473,1783327560000,12.910800,77.561400
T004473,1783327680000,12.911000,77.561600
T004473,1783327800000,12.910900,77.561200
T004473,1783327920000,12.914400,77.564800
T004473,1783328040000,12.912800,77.566100
T004473,1783328160000,12.914300,77.563500
T004473,1783328280000,12.918400,77.565300
T004473,1783328400000,12.919900,77.565100
T004473,1783328520000,12.918100,77.569100
T004473,1783328640000,12.918900,77.571600
T004473,1783328760000,12.918300,77.571800
T004473,1783328880000,12.919900,77.573200
T004474,1787106600000,12.901500,77.553400
T004474,1787106720000,12.901500,77.551800
T004474,1787106840000,12.906200,77.553600
T004474,1787106960000,12.906300,77.556100
T004474,1787107080000,12.908900,77.558100
T004474,1787107200000,12.909500,77.556200
T004474,1787107320000,12.908900,77.558800
T004474,1787108280000,12.917400,77.566800
T004474,1787108400000,12.916200,77.568200
T004474,1787108520000,12.919800,77.569600
T004474,1787108640000,12.920400,77.569600
T004474,1787108760000,12.922900,77.571800
T004474,1787108880000,12.920500,77.570300
T004475,1782905400000,12.903000,77.550900
T004475,1782905520000,12.903800,77.553500
T004475,1782905640000,12.905000,77.553100
T004475,1782905760000,12.906500,77.557600
T004475,1782905880000,12.904000,77.556500
T004475,1782906000000,12.909000,77.556500
T004475,1782906120000,12.907700,77.558000
T004475,1782906240000,12.911400,77.559200
T004475,1782906360000,12.910000,77.561800
T004475,1782906480000,12.911800,77.560900
T004475,1782906600000,12.912400,77.560300
T004475,1782906720000,12.913800,77.565800
T004475,1782906840000,12.916300,77.565000
T004475,1782906960000,12.914100,77.564900
T004475,1782907080000,12.916100,77.568000
T004475,1782907200000,12.916400,77.565700
T004475,1782907320000,12.917400,77.568300
T004475,1782907440000,12.920400,77.571600
T004475,1782907560000,12.920400,77.571600
T004475,1782907680000,12.921300,77.570000
T004476,1785573000000,12.900000,77.550700
T004476,1785573120000,12.901100,77.552200
T004476,1785573240000,12.905300,77.555800
T004476,1785573360000,12.906900,77.557800
T004476,1785573480000,12.907000,77.555500
T004476,1785573600000,12.909000,77.556200
T004476,1785573720000,12.906500,77.556400
T004476,1785573840000,12.907800,77.559500
T004476,1785573960000,12.910200,77.558900
T004476,1785574080000,12.913400,77.560100
T004476,1785574200000,12.912600,77.563300
T004476,1785574320000,12.915600,77.564700
T004476,1785574440000,12.915200,77.565500
T004476,1785574560000,12.915100,77.563800
T004476,1785574680000,12.918500,77.565200
T004476,1785574800000,12.917600,77.568100
T004476,1785574920000,12.916900,77.568300
T004476,1785575040000,12.917600,77.569400
T004476,1785575160000,12.920200,77.570000
T004476,1785575280000,12.920000,77.573700
T004477,1787139000000,12.902400,77.550300
T004477,1787139120000,12.901100,77.554600
T004477,1787139240000,12.906300,77.555800
T004477,1787139360000,12.907000,77.556600
T004477,1787139480000,12.907000,77.554400
T004477,1787139600000,12.909700,77.555300
T004477,1787139720000,12.907400,77.559700
T004477,1787139840000,12.907400,77.558100
T004477,1787139960000,12.908300,77.562600
T004477,1787140080000,12.910400,77.559400
T004477,1787140200000,12.910100,77.562100
T004477,1787140320000,12.913600,77.562100
T004477,1787140440000,12.913400,77.565600
T004477,1787140560000,12.913500,77.564500
T004477,1787140680000,12.917600,77.566300
T004477,1787140800000,12.915600,77.568300
T004477,1787140920000,12.917900,77.569900
T004477,1787141040000,12.920400,77.569600
T004477,1787141160000,12.918900,77.572400
T004477,1787141280000,12.921200,77.572200
T004478,1787758200000,12.900600,77.551800
T004478,1787758320000,12.904400,77.552300
T004478,1787758440000,12.905000,77.553700
T004478,1787758560000,12.906200,77.555100
T004478,1787758680000,12.904800,77.556000
T004478,1787758800000,12.906300,77.556300
T004478,1787758920000,12.906300,77.556300
T004478,1787759040000,12.907900,77.557100
T004478,1787759160000,12.910100,77.558300
T004478,1787759280000,12.910800,77.560400
T004478,1787759400000,12.914600,77.564800
T004478,1787759520000,12.912200,77.563600
T004478,1787759640000,12.916500,77.563700
T004478,1787759760000,12.917900,77.566700
T004478,1787759880000,12.918900,77.564800
T004478,1787760000000,12.915500,77.569700
T004478,1787760120000,12.920300,77.570400
T004478,1787760240000,12.921300,77.569800
T004478,1787760360000,12.922400,77.568200
T004478,1787760480000,12.920000,77.569900
T004479,1786707000000,12.901900,77.553400
T004479,1786707120000,12.902400,77.552000
T004479,1786707240000,12.905400,77.552600
T004479,1786707360000,12.905000,77.554700
T004479,1786707480000,12.905800,77.555700
T004479,1786707600000,12.906000,77.555300
T004479,1786707720000,12.909700,77.558600
T004479,1786707840000,12.908100,77.559100
T004479,1786707960000,12.911300,77.562500
T004479,1786708080000,12.912900,77.562000
T004479,1786708200000,12.911700,77.564500
T004479,1786708320000,12.913600,77.565400
T004479,1786708440000,12.913900,77.565200
T004479,1786708560000,12.914000,77.565700
T004479,1786708680000,12.916500,77.564300
T004479,1786708800000,12.919300,77.569100
T004479,1786708920000,12.917700,77.567800
T004479,1786709040000,12.921500,77.571300
T004479,1786709160000,12.922000,77.569300
T004479,1786709280000,12.920100,77.569800
T004480,1787160600000,12.900800,77.552900
T004480,1787160720000,12.902000,77.554800
T004480,1787160840000,12.902500,77.552500
T004480,1787160960000,12.907100,77.557200
T004480,1787161080000,12.906400,77.558100
T004480,1787161200000,12.905200,77.556400
T004480,1787161320000,12.906600,77.559800
T004480,1787161440000,12.909600,77.559700
T004480,1787161560000,12.909000,77.559600
T004480,1787161680000,12.909200,77.563100
T004480,1787161800000,12.914300,77.562100
T004480,1787161920000,12.914500,77.565800
T004480,1787162040000,12.912800,77.566200
T004480,1787162160000,12.913700,77.567100
T004480,1787162280000,12.914400,77.567700
T004480,1787162400000,12.918100,77.567100
T004480,1787162520000,12.917000,77.566300
T004480,1787162640000,12.919200,77.568700
T004480,1787162760000,12.921800,77.569900
T004480,1787162880000,12.922200,77.571400
T004481,1785259800000,12.901100,77.553800
T004481,1785259920000,12.903600,77.553000
T004481,1785260040000,12.905700,77.554100
T004481,1785260160000,12.905400,77.556200
T004481,1785260280000,12.905100,77.557000
T004481,1785260400000,12.906100,77.555000
T004481,1785260520000,12.909200,77.557600
T004481,1785261480000,12.918300,77.567700
T004481,1785261600000,12.917400,77.565100
T004481,1785261720000,12.917800,77.570900
T004481,1785261840000,12.920400,77.569800
T004481,1785261960000,12.918100,77.572500
T004481,1785262080000,12.919200,77.573300
T004482,1780907400000,12.903000,77.550800
T004482,1780907520000,12.905300,77.553100
T004482,1780907640000,12.903000,77.554500
T004482,1780907760000,12.903800,77.553300
T004482,1780907880000,12.905900,77.556800
T004482,1780908000000,12.905300,77.555600
T004482,1780908120000,12.908700,77.557300
T004482,1780908240000,12.907900,77.557400
T004482,1780908360000,12.909300,77.559800
T004482,1780908480000,12.913800,77.563500
T004482,1780908600000,12.911800,77.562500
T004482,1780908720000,12.913700,77.564000
T004482,1780908840000,12.913300,77.566400
T004482,1780908960000,12.914000,77.563400
