trip_id,stwid,planned_pickup_epoch,otp_sent_epoch,otp_verified_epoch,verification_attempts,source
3330751,111175,1782893700.0,1782893700,1782893663,1,SYNTHETIC
3330755,372355,1782892980.0,1782892980,1782893679,3,SYNTHETIC
3330762,9905,1782890760.0,1782890760,1782890806,1,SYNTHETIC
3330768,234415,1782891840.0,1782891840,1782893521,3,SYNTHETIC
3330774,130645,1782893640.0,1782893640,1782894848,2,SYNTHETIC
3330789,12220,1782893520.0,1782893520,1782893516,1,SYNTHETIC
3330800,162145,1782895560.0,1782895560,1782895521,1,SYNTHETIC
3330806,141025,1782897000.0,1782897000,1782896987,1,SYNTHETIC
3330811,203595,1782895140.0,1782895140,1782895212,1,SYNTHETIC
3330819,100925,1782896580.0,1782896580,1782896469,1,SYNTHETIC
3330830,117155,1782895080.0,1782895080,1782895762,2,SYNTHETIC
3330836,375000,1782895080.0,1782895080,1782895567,1,SYNTHETIC
3330848,195,1782893760.0,1782893760,1782894153,2,SYNTHETIC
3330861,91650,1782898680.0,1782898680,1782899119,1,SYNTHETIC
3330876,121595,1782894540.0,1782894540,1782895351,3,SYNTHETIC
3330888,442480,1782899280.0,1782899280,1782899718,1,SYNTHETIC
3330897,153465,1782899280.0,1782899280,1782899371,1,SYNTHETIC
3330904,89645,1782899580.0,1782899580,1782899597,1,SYNTHETIC
3330916,399745,1782903240.0,1782903240,1782903255,1,SYNTHETIC
3330930,20635,1782914760.0,1782914760,1782914644,1,SYNTHETIC
3330942,601045,1782888000.0,1782888000,1782888072,1,SYNTHETIC
3330950,3250,1782888480.0,1782888480,1782889518,3,SYNTHETIC
3330962,35180,1782888180.0,1782888180,1782888184,1,SYNTHETIC
3330971,92935,1782887760.0,1782887760,1782889258,2,SYNTHETIC
3330978,87460,1782887160.0,1782887160,1782887120,1,SYNTHETIC
3330984,84920,1782887400.0,1782887400,1782887343,1,SYNTHETIC
3330991,468720,1782889260.0,1782889260,1782889473,2,SYNTHETIC
3331002,93245,1782887520.0,1782887520,1782887533,1,SYNTHETIC
3331015,241070,1782888420.0,1782888420,1782888745,1,SYNTHETIC
3331024,27345,1782889440.0,1782889440,1782891039,3,SYNTHETIC
3331032,90705,1782889440.0,1782889440,1782890881,4,SYNTHETIC
3331042,418105,1782909600.0,1782909600,1782909633,1,SYNTHETIC
3331052,415430,1782912000.0,1782912000,1782911991,1,SYNTHETIC
3331065,171570,1782911640.0,1782911640,1782911571,1,SYNTHETIC
3331079,183605,1782901020.0,1782901020,1782901460,2,SYNTHETIC
3331096,439855,1782926400.0,1782926400,1782926509,1,SYNTHETIC
3331101,628910,1782925080.0,1782925080,1782925508,1,SYNTHETIC
3331115,316005,1782940440.0,1782940440,1782940488,1,SYNTHETIC
3331123,676350,1782907500.0,1782907500,1782907495,1,SYNTHETIC
3331136,516730,1782938520.0,1782938520,1782938509,1,SYNTHETIC
3331148,523500,1782925200.0,1782925200,1782926330,2,SYNTHETIC
3331160,178150,1782891480.0,1782891480,1782891503,1,SYNTHETIC
3331171,94245,1782890580.0,1782890580,1782891817,3,SYNTHETIC
3331187,276490,1782889200.0,1782889200,1782889220,1,SYNTHETIC
3331198,567220,1782889800.0,1782889800,1782889869,1,SYNTHETIC
3331210,117605,1782888600.0,1782888600,1782888688,1,SYNTHETIC
3331219,2895,1782889620.0,1782889620,1782889612,1,SYNTHETIC
3331226,406850,1782891780.0,1782891780,1782891782,1,SYNTHETIC
3331233,642165,1782893340.0,1782893340,1782894015,2,SYNTHETIC
3331243,681185,1782891540.0,1782891540,1782891866,1,SYNTHETIC
3331249,249710,1782891240.0,1782891240,1782891129,1,SYNTHETIC
3331254,88410,1782889440.0,1782889440,1782889822,2,SYNTHETIC
3331260,95775,1782888060.0,1782888060,1782888657,1,SYNTHETIC
3331268,250145,1782891900.0,1782891900,1782891985,1,SYNTHETIC
3331277,360645,1782891000.0,1782891000,1782891073,1,SYNTHETIC
3331288,682180,1782895440.0,1782895440,1782895547,1,SYNTHETIC
3331301,96450,1782891060.0,1782891060,1782891023,1,SYNTHETIC
3331309,78000,1782892500.0,1782892500,1782892403,1,SYNTHETIC
3331316,693675,1782894000.0,1782894000,1782893918,1,SYNTHETIC
3331325,346285,1782893940.0,1782893940,1782895288,4,SYNTHETIC
3331330,671030,1782892800.0,1782892800,1782892772,1,SYNTHETIC
3331340,285080,1782890280.0,1782890280,1782890302,1,SYNTHETIC
3331348,296785,1782894600.0,1782894600,1782894506,1,SYNTHETIC
3331355,410820,1782894300.0,1782894300,1782894367,1,SYNTHETIC
3331366,193495,1782895260.0,1782895260,1782895188,1,SYNTHETIC
3331378,585370,1782896700.0,1782896700,1782897006,2,SYNTHETIC
3331386,95015,1782893400.0,1782893400,1782894217,2,SYNTHETIC
3331396,498750,1782896160.0,1782896160,1782896245,1,SYNTHETIC
3331402,2145,1782895860.0,1782895860,1782895761,1,SYNTHETIC
3331408,148125,1782895740.0,1782895740,1782895715,1,SYNTHETIC
3331419,488030,1782889980.0,1782889980,1782890769,4,SYNTHETIC
3331433,115305,1782898200.0,1782898200,1782898258,1,SYNTHETIC
3331447,95910,1782898680.0,1782898680,1782898699,1,SYNTHETIC
3331462,88565,1782898680.0,1782898680,1782899664,2,SYNTHETIC
3331475,114625,1782889800.0,1782889800,1782889823,1,SYNTHETIC
3331482,174190,1782887760.0,1782887760,1782887640,1,SYNTHETIC
3331489,487700,1782888120.0,1782888120,1782888088,1,SYNTHETIC
3331498,1280,1782888480.0,1782888480,1782888388,1,SYNTHETIC
3331506,249720,1782887460.0,1782887460,1782887429,1,SYNTHETIC
3331517,96460,1782889380.0,1782889380,1782889308,1,SYNTHETIC
3331527,249900,1782886320.0,1782886320,1782886358,1,SYNTHETIC
3331538,221410,1782911640.0,1782911640,1782911980,1,SYNTHETIC
3331548,411165,1782910740.0,1782910740,1782910699,1,SYNTHETIC
3331563,418585,1782924600.0,1782924600,1782925193,1,SYNTHETIC
3331571,441855,1782920820.0,1782920820,1782920865,1,SYNTHETIC
3331580,428290,1782921599.0,1782921599,1782921483,1,SYNTHETIC
3331591,628185,1782923400.0,1782923400,1782923335,1,SYNTHETIC
3331601,426275,1782924600.0,1782924600,1782924790,2,SYNTHETIC
3331611,405025,1782938820.0,1782938820,1782938890,1,SYNTHETIC
3331618,334505,1782928800.0,1782928800,1782929060,2,SYNTHETIC
3331631,628230,1782928920.0,1782928920,1782929469,2,SYNTHETIC
3331637,354510,1782926520.0,1782926520,1782926466,1,SYNTHETIC
3331645,418565,1782926640.0,1782926640,1782927212,2,SYNTHETIC
3331653,426305,1782925860.0,1782925860,1782927371,2,SYNTHETIC
3331665,317600,1782920400.0,1782920400,1782920480,1,SYNTHETIC
3331675,504025,1782884880.0,1782884880,1782885780,3,SYNTHETIC
3331689,234745,1782924720.0,1782924720,1782924786,1,SYNTHETIC
3331703,33880,1782909180.0,1782909180,1782909294,1,SYNTHETIC
3331710,430445,1782907199.0,1782907199,1782907149,1,SYNTHETIC
3331726,440205,1782909360.0,1782909360,1782909468,1,SYNTHETIC
3331734,441505,1782882720.0,1782882720,1782882697,1,SYNTHETIC
3331751,83730,1782917520.0,1782917520,1782918675,2,SYNTHETIC
3331763,429135,1782856800.0,1782856800,1782858257,3,SYNTHETIC
3331872,3710,1782842400.0,1782842400,1782842758,2,SYNTHETIC
3331949,249785,1782912600.0,1782912600,1782912819,2,SYNTHETIC
3331962,382750,1782912600.0,1782912600,1782913544,3,SYNTHETIC
3331975,296135,1782918000.0,1782918000,1782918521,1,SYNTHETIC
3331986,398590,1782918000.0,1782918000,1782917967,1,SYNTHETIC
3331992,636360,1782918000.0,1782918000,1782917977,1,SYNTHETIC
3332001,469210,1782918000.0,1782918000,1782918100,1,SYNTHETIC
3332008,547755,1782918000.0,1782918000,1782919508,3,SYNTHETIC
3332019,290355,1782918000.0,1782918000,1782919287,4,SYNTHETIC
3332027,330280,1782918000.0,1782918000,1782918115,1,SYNTHETIC
3332033,404365,1782918000.0,1782918000,1782918032,1,SYNTHETIC
3332040,229465,1782918000.0,1782918000,1782918016,1,SYNTHETIC
3332054,130665,1782918000.0,1782918000,1782917911,1,SYNTHETIC
3332069,28325,1782921600.0,1782921600,1782922016,2,SYNTHETIC
3332082,83695,1782923400.0,1782923400,1782923405,1,SYNTHETIC
3332094,435385,1782923400.0,1782923400,1782923683,2,SYNTHETIC
3332102,529435,1782923400.0,1782923400,1782923470,1,SYNTHETIC
3332114,541480,1782923400.0,1782923400,1782923484,1,SYNTHETIC
3332124,379615,1782923400.0,1782923400,1782924419,3,SYNTHETIC
3332134,417410,1782923400.0,1782923400,1782923374,1,SYNTHETIC
3332147,250250,1782927000.0,1782927000,1782927919,4,SYNTHETIC
3332165,250035,1782930600.0,1782930600,1782930600,1,SYNTHETIC
3332176,83005,1782945000.0,1782945000,1782946325,3,SYNTHETIC
3332185,502225,1782919800.0,1782919800,1782919880,1,SYNTHETIC
3332196,134095,1782919800.0,1782919800,1782919756,1,SYNTHETIC
3332201,418955,1782919800.0,1782919800,1782919693,1,SYNTHETIC
3332211,64280,1782919800.0,1782919800,1782919845,1,SYNTHETIC
3332217,406850,1782919800.0,1782919800,1782919829,1,SYNTHETIC
3332227,64315,1782919800.0,1782919800,1782920639,3,SYNTHETIC
3332235,1875,1782919800.0,1782919800,1782920542,2,SYNTHETIC
3332241,27320,1782919800.0,1782919800,1782919913,1,SYNTHETIC
3332258,249675,1782919800.0,1782919800,1782919886,1,SYNTHETIC
3332269,418885,1782943200.0,1782943200,1782943109,1,SYNTHETIC
3332277,427675,1782943200.0,1782943200,1782943251,1,SYNTHETIC
3332288,375825,1782916200.0,1782916200,1782916763,2,SYNTHETIC
3332301,82105,1782916200.0,1782916200,1782916289,1,SYNTHETIC
3332311,88410,1782916200.0,1782916200,1782916669,2,SYNTHETIC
3332317,487695,1782916200.0,1782916200,1782916449,1,SYNTHETIC
3332326,250015,1782916200.0,1782916200,1782916385,1,SYNTHETIC
3332333,593125,1782916200.0,1782916200,1782916225,1,SYNTHETIC
3332344,221390,1782916200.0,1782916200,1782917166,4,SYNTHETIC
3332353,244160,1782916200.0,1782916200,1782916130,1,SYNTHETIC
3332366,580120,1782937800.0,1782937800,1782938486,4,SYNTHETIC
3332373,433605,1782937800.0,1782937800,1782937858,1,SYNTHETIC
3332383,424575,1782880200.0,1782880200,1782880184,1,SYNTHETIC
3332391,621185,1782880200.0,1782880200,1782880220,1,SYNTHETIC
3332398,628165,1782880200.0,1782880200,1782881817,4,SYNTHETIC
3332405,422720,1782880200.0,1782880200,1782881652,2,SYNTHETIC
3332412,628175,1782880200.0,1782880200,1782880221,1,SYNTHETIC
3332420,202405,1782871200.0,1782871200,1782871166,1,SYNTHETIC
3332428,354425,1782871200.0,1782871200,1782871149,1,SYNTHETIC
3332437,408015,1782871200.0,1782871200,1782871765,1,SYNTHETIC
3332448,327740,1782874800.0,1782874800,1782874705,1,SYNTHETIC
3332456,621175,1782874800.0,1782874800,1782875384,1,SYNTHETIC
3332462,702430,1782874800.0,1782874800,1782876397,2,SYNTHETIC
3332469,317635,1782874800.0,1782874800,1782874810,1,SYNTHETIC
3332474,298950,1782874800.0,1782874800,1782874752,1,SYNTHETIC
3332481,88500,1782874800.0,1782874800,1782875371,1,SYNTHETIC
3332490,445700,1782941400.0,1782941400,1782941668,2,SYNTHETIC
3332500,83170,1782941400.0,1782941400,1782941371,1,SYNTHETIC
3332507,491980,1782941400.0,1782941400,1782941396,1,SYNTHETIC
3332515,64440,1782941400.0,1782941400,1782941397,1,SYNTHETIC
3332526,349585,1782876600.0,1782876600,1782876882,2,SYNTHETIC
3332534,573675,1782878400.0,1782878400,1782878282,1,SYNTHETIC
3332541,628225,1782878400.0,1782878400,1782878587,1,SYNTHETIC
3332552,315765,1782912600.0,1782912600,1782912492,1,SYNTHETIC
3332567,5660,1782912600.0,1782912600,1782912542,1,SYNTHETIC
3332580,64000,1782912600.0,1782912600,1782912554,1,SYNTHETIC
3332589,116770,1782912600.0,1782912600,1782912900,1,SYNTHETIC
3332597,418945,1782912600.0,1782912600,1782912623,1,SYNTHETIC
3332606,305045,1782912600.0,1782912600,1782912590,1,SYNTHETIC
3332612,601045,1782912600.0,1782912600,1782912547,1,SYNTHETIC
3332618,225505,1782912600.0,1782912600,1782912696,1,SYNTHETIC
3332634,91915,1782918000.0,1782918000,1782917920,1,SYNTHETIC
3332640,15410,1782918000.0,1782918000,1782918113,1,SYNTHETIC
3332648,647470,1782918000.0,1782918000,1782917914,1,SYNTHETIC
3332661,70415,1782918000.0,1782918000,1782918114,1,SYNTHETIC
3332671,418470,1782918000.0,1782918000,1782918956,3,SYNTHETIC
3332679,602530,1782918000.0,1782918000,1782917975,1,SYNTHETIC
3332686,660400,1782918000.0,1782918000,1782917946,1,SYNTHETIC
3332691,695985,1782918000.0,1782918000,1782919085,4,SYNTHETIC
3332703,162980,1782918000.0,1782918000,1782917999,1,SYNTHETIC
3332712,258340,1782918000.0,1782918000,1782917956,1,SYNTHETIC
3332720,195015,1782918000.0,1782918000,1782918354,1,SYNTHETIC
3332726,89140,1782918000.0,1782918000,1782918371,1,SYNTHETIC
3332735,83045,1782918000.0,1782918000,1782918095,1,SYNTHETIC
3332753,97400,1782923400.0,1782923400,1782923404,1,SYNTHETIC
3332760,94345,1782923400.0,1782923400,1782923337,1,SYNTHETIC
3332768,686495,1782923400.0,1782923400,1782923667,2,SYNTHETIC
3332786,260320,1782923400.0,1782923400,1782923369,1,SYNTHETIC
3332794,496930,1782923400.0,1782923400,1782923798,2,SYNTHETIC
3332802,29050,1782923400.0,1782923400,1782924175,3,SYNTHETIC
3332812,389845,1782923400.0,1782923400,1782923499,1,SYNTHETIC
3332824,105080,1782927000.0,1782927000,1782927010,1,SYNTHETIC
3332838,635365,1782927000.0,1782927000,1782926911,1,SYNTHETIC
3332850,156240,1782936000.0,1782936000,1782935960,1,SYNTHETIC
3332870,316525,1782945000.0,1782945000,1782945595,2,SYNTHETIC
3332879,278335,1782919800.0,1782919800,1782919723,1,SYNTHETIC
3332890,124200,1782919800.0,1782919800,1782919824,1,SYNTHETIC
3332902,3075,1782919800.0,1782919800,1782919901,1,SYNTHETIC
3332911,319390,1782919800.0,1782919800,1782919786,1,SYNTHETIC
3332923,88595,1782919800.0,1782919800,1782919756,1,SYNTHETIC
3332937,422855,1782919800.0,1782919800,1782921200,2,SYNTHETIC
3332945,101425,1782919800.0,1782919800,1782920300,1,SYNTHETIC
3332955,136900,1782919800.0,1782919800,1782919893,1,SYNTHETIC
3332962,1830,1782919800.0,1782919800,1782919842,1,SYNTHETIC
3332976,442530,1782934200.0,1782934200,1782934295,1,SYNTHETIC
3332986,119835,1782943200.0,1782943200,1782943109,1,SYNTHETIC
3332997,669520,1782943200.0,1782943200,1782943096,1,SYNTHETIC
3333008,116160,1782916200.0,1782916200,1782916174,1,SYNTHETIC
3333019,111170,1782916200.0,1782916200,1782916279,1,SYNTHETIC
3333032,98080,1782916200.0,1782916200,1782916294,1,SYNTHETIC
3333042,85215,1782916200.0,1782916200,1782916781,1,SYNTHETIC
3333053,330775,1782916200.0,1782916200,1782916306,1,SYNTHETIC
3333060,129815,1782916200.0,1782916200,1782916106,1,SYNTHETIC
3333069,578935,1782916200.0,1782916200,1782916648,2,SYNTHETIC
3333077,119100,1782916200.0,1782916200,1782916391,2,SYNTHETIC
3333083,87265,1782916200.0,1782916200,1782916193,1,SYNTHETIC
3333090,68755,1782916200.0,1782916200,1782916195,1,SYNTHETIC
3333097,86610,1782916200.0,1782916200,1782916627,1,SYNTHETIC
3333103,273045,1782916200.0,1782916200,1782916399,1,SYNTHETIC
3333111,420380,1782916200.0,1782916200,1782916081,1,SYNTHETIC
3333123,84680,1782916200.0,1782916200,1782916100,1,SYNTHETIC
3333134,10395,1782937800.0,1782937800,1782937753,1,SYNTHETIC
3333143,569695,1782939600.0,1782939600,1782939553,1,SYNTHETIC
3333153,396800,1782871200.0,1782871200,1782871420,2,SYNTHETIC
3333162,389515,1782941400.0,1782941400,1782941919,1,SYNTHETIC
3333173,439855,1782873000.0,1782873000,1782872990,1,SYNTHETIC
3333183,194830,1782854400.0,1782854400,1782855230,2,SYNTHETIC
3333197,324675,1783031400.0,1783031400,1783031472,1,SYNTHETIC
3333206,12835,1783024200.0,1783024200,1783024108,1,SYNTHETIC
3333214,224035,1782849600.0,1782849600,1782850351,2,SYNTHETIC
3333291,200945,1782849600.0,1782849600,1782849569,1,SYNTHETIC
3333335,426490,1782849600.0,1782849600,1782850182,2,SYNTHETIC
3333475,419425,1782855000.0,1782855000,1782856052,3,SYNTHETIC
3333751,26290,1782858600.0,1782858600,1782859159,1,SYNTHETIC
3334018,47580,1782903600.0,1782903600,1782904174,1,SYNTHETIC
3334355,10395,1782948600.0,1782948600,1782948575,1,SYNTHETIC
3334560,10390,1782934200.0,1782934200,1782934238,1,SYNTHETIC
3334635,249595,1782934200.0,1782934200,1782934163,1,SYNTHETIC
3334711,151380,1782979380.0,1782979380,1782980959,2,SYNTHETIC
3334720,341515,1782978780.0,1782978780,1782978893,1,SYNTHETIC
3334726,88675,1782979260.0,1782979260,1782979365,1,SYNTHETIC
3334733,260815,1782979500.0,1782979500,1782979476,1,SYNTHETIC
3334740,134450,1782979260.0,1782979260,1782979212,1,SYNTHETIC
3334746,311965,1782978660.0,1782978660,1782979070,1,SYNTHETIC
3334753,152080,1782978720.0,1782978720,1782978705,1,SYNTHETIC
3334758,12205,1782978420.0,1782978420,1782979089,4,SYNTHETIC
3334763,654570,1782978300.0,1782978300,1782978363,1,SYNTHETIC
3334768,437870,1782978840.0,1782978840,1782978783,1,SYNTHETIC
3334774,173860,1782977520.0,1782977520,1782978114,2,SYNTHETIC
3334779,469705,1782975240.0,1782975240,1782975226,1,SYNTHETIC
3334788,113755,1782978360.0,1782978360,1782978697,1,SYNTHETIC
3334793,287050,1782977580.0,1782977580,1782977654,1,SYNTHETIC
3334798,473350,1782978480.0,1782978480,1782978409,1,SYNTHETIC
3334805,308835,1782979020.0,1782979020,1782979336,2,SYNTHETIC
3334812,83185,1782977760.0,1782977760,1782978085,2,SYNTHETIC
3334817,91610,1782977940.0,1782977940,1782977916,1,SYNTHETIC
3334825,2950,1782976740.0,1782976740,1782976662,1,SYNTHETIC
3334831,419545,1782978120.0,1782978120,1782978028,1,SYNTHETIC
3334836,98175,1782979800.0,1782979800,1782979763,1,SYNTHETIC
3334841,119685,1782978600.0,1782978600,1782978540,1,SYNTHETIC
3334846,90615,1782979200.0,1782979200,1782979798,2,SYNTHETIC
3334851,546925,1782979020.0,1782979020,1782980791,2,SYNTHETIC
3334856,307840,1782979860.0,1782979860,1782979827,1,SYNTHETIC
3334861,88935,1782979560.0,1782979560,1782979764,1,SYNTHETIC
3334865,599235,1782979260.0,1782979260,1782979302,1,SYNTHETIC
3334872,134125,1782979020.0,1782979020,1782979030,1,SYNTHETIC
3334876,416595,1782979200.0,1782979200,1782979576,2,SYNTHETIC
3334885,9300,1782978840.0,1782978840,1782978863,1,SYNTHETIC
3334890,211155,1782978780.0,1782978780,1782978699,1,SYNTHETIC
3334898,91225,1782977460.0,1782977460,1782977434,1,SYNTHETIC
3334903,89485,1782978120.0,1782978120,1782978182,1,SYNTHETIC
3334908,410315,1782978240.0,1782978240,1782978187,1,SYNTHETIC
3334914,1355,1782978600.0,1782978600,1782978651,1,SYNTHETIC
3334919,1185,1782977940.0,1782977940,1782977983,1,SYNTHETIC
3334924,101885,1782977640.0,1782977640,1782977711,1,SYNTHETIC
3334929,120780,1782977400.0,1782977400,1782977447,1,SYNTHETIC
3334934,455185,1782977700.0,1782977700,1782977814,1,SYNTHETIC
3334940,84670,1782976860.0,1782976860,1782976751,1,SYNTHETIC
3334946,13740,1782978300.0,1782978300,1782978386,1,SYNTHETIC
3334951,92255,1782978660.0,1782978660,1782978604,1,SYNTHETIC
3334956,148845,1782977760.0,1782977760,1782978180,2,SYNTHETIC
3334962,487195,1782979440.0,1782979440,1782979463,1,SYNTHETIC
3334968,403210,1782979320.0,1782979320,1782979305,1,SYNTHETIC
3334979,378790,1782978480.0,1782978480,1782979997,3,SYNTHETIC
3334988,84110,1782978000.0,1782978000,1782977926,1,SYNTHETIC
3334996,64080,1782978180.0,1782978180,1782978588,1,SYNTHETIC
3335000,402720,1782978120.0,1782978120,1782978062,1,SYNTHETIC
3335014,151520,1782979320.0,1782979320,1782979847,1,SYNTHETIC
3335025,128815,1782980640.0,1782980640,1782981216,1,SYNTHETIC
3335038,74210,1782978420.0,1782978420,1782978464,1,SYNTHETIC
3335044,423200,1782980340.0,1782980340,1782980336,1,SYNTHETIC
3335049,441670,1782980220.0,1782980220,1782980510,1,SYNTHETIC
3335056,17050,1782980940.0,1782980940,1782980858,1,SYNTHETIC
3335064,113365,1782981420.0,1782981420,1782981327,1,SYNTHETIC
3335070,364435,1782980460.0,1782980460,1782980979,1,SYNTHETIC
3335076,98350,1782980820.0,1782980820,1782980768,1,SYNTHETIC
3335082,159205,1782981000.0,1782981000,1782980919,1,SYNTHETIC
3335087,171765,1782979740.0,1782979740,1782979685,1,SYNTHETIC
3335092,424680,1782981180.0,1782981180,1782981491,1,SYNTHETIC
3335101,64150,1782980460.0,1782980460,1782980570,1,SYNTHETIC
3335107,91605,1782980880.0,1782980880,1782980838,1,SYNTHETIC
3335113,82730,1782978600.0,1782978600,1782978714,1,SYNTHETIC
3335119,14115,1782978900.0,1782978900,1782978990,1,SYNTHETIC
3335126,405880,1782980160.0,1782980160,1782981501,2,SYNTHETIC
3335131,103160,1782979980.0,1782979980,1782980061,1,SYNTHETIC
3335137,27260,1782980940.0,1782980940,1782981259,1,SYNTHETIC
3335142,153260,1782981240.0,1782981240,1782981341,1,SYNTHETIC
3335148,331275,1782980160.0,1782980160,1782980190,1,SYNTHETIC
3335153,126030,1782980520.0,1782980520,1782980627,1,SYNTHETIC
3335157,522340,1782980520.0,1782980520,1782980566,1,SYNTHETIC
3335163,152910,1782980940.0,1782980940,1782981410,1,SYNTHETIC
3335168,87420,1782981000.0,1782981000,1782981527,2,SYNTHETIC
3335173,593620,1782980460.0,1782980460,1782980489,1,SYNTHETIC
3335179,579595,1782980100.0,1782980100,1782980050,1,SYNTHETIC
3335184,299920,1782979500.0,1782979500,1782979910,2,SYNTHETIC
3335190,7590,1782980700.0,1782980700,1782981020,1,SYNTHETIC
3335196,91765,1782980160.0,1782980160,1782980188,1,SYNTHETIC
3335200,485710,1782980160.0,1782980160,1782981116,4,SYNTHETIC
3335206,4910,1782980220.0,1782980220,1782980444,2,SYNTHETIC
3335212,193000,1782980820.0,1782980820,1782981193,1,SYNTHETIC
3335218,261475,1782979440.0,1782979440,1782979370,1,SYNTHETIC
3335223,275505,1782979800.0,1782979800,1782980214,2,SYNTHETIC
3335231,185580,1782980400.0,1782980400,1782981861,3,SYNTHETIC
3335238,413120,1782979200.0,1782979200,1782980812,2,SYNTHETIC
3335249,99300,1782980340.0,1782980340,1782980547,1,SYNTHETIC
3335257,534715,1782980940.0,1782980940,1782981014,1,SYNTHETIC
3335265,94735,1782979020.0,1782979020,1782979601,2,SYNTHETIC
3335275,41715,1782980340.0,1782980340,1782981460,3,SYNTHETIC
3335284,130750,1782980880.0,1782980880,1782981841,4,SYNTHETIC
3335292,100740,1782982320.0,1782982320,1782982706,1,SYNTHETIC
3335300,93220,1782981360.0,1782981360,1782981296,1,SYNTHETIC
3335308,2795,1782981660.0,1782981660,1782983361,4,SYNTHETIC
3335314,128350,1782980460.0,1782980460,1782980479,1,SYNTHETIC
3335319,101620,1782981660.0,1782981660,1782981739,1,SYNTHETIC
3335334,175350,1782982980.0,1782982980,1782982911,1,SYNTHETIC
3335342,589660,1782982920.0,1782982920,1782983102,2,SYNTHETIC
3335351,647305,1782982140.0,1782982140,1782982251,1,SYNTHETIC
3335357,92040,1782982380.0,1782982380,1782982438,1,SYNTHETIC
3335370,94780,1782981840.0,1782981840,1782981788,1,SYNTHETIC
3335377,90450,1782983520.0,1782983520,1782983461,1,SYNTHETIC
3335382,297145,1782982320.0,1782982320,1782982348,1,SYNTHETIC
3335388,274510,1782983580.0,1782983580,1782983551,1,SYNTHETIC
3335396,150115,1782982080.0,1782982080,1782982401,2,SYNTHETIC
3335403,85440,1782981600.0,1782981600,1782982123,2,SYNTHETIC
3335408,429785,1782982200.0,1782982200,1782982657,2,SYNTHETIC
3335415,259825,1782982260.0,1782982260,1782982290,1,SYNTHETIC
3335422,288545,1782982620.0,1782982620,1782984280,3,SYNTHETIC
3335428,30115,1782980040.0,1782980040,1782980065,1,SYNTHETIC
3335433,521845,1782983160.0,1782983160,1782983499,2,SYNTHETIC
3335438,488525,1782982980.0,1782982980,1782982991,1,SYNTHETIC
3335443,86905,1782983160.0,1782983160,1782983674,2,SYNTHETIC
3335448,83705,1782982980.0,1782982980,1782982933,1,SYNTHETIC
3335453,323515,1782982860.0,1782982860,1782982752,1,SYNTHETIC
3335459,153430,1782981000.0,1782981000,1782982652,2,SYNTHETIC
3335465,653250,1782981960.0,1782981960,1782982544,2,SYNTHETIC
3335471,161010,1782980760.0,1782980760,1782980716,1,SYNTHETIC
3335476,259540,1782982860.0,1782982860,1782982910,1,SYNTHETIC
3335482,353055,1782982200.0,1782982200,1782983011,2,SYNTHETIC
3335490,134680,1782980160.0,1782980160,1782980066,1,SYNTHETIC
3335502,15440,1782985200.0,1782985200,1782985272,1,SYNTHETIC
3335513,262140,1782986399.0,1782986399,1782986957,1,SYNTHETIC
3335520,86595,1782985380.0,1782985380,1782985317,1,SYNTHETIC
3335526,100300,1782985140.0,1782985140,1782985201,1,SYNTHETIC
3335531,149450,1782985740.0,1782985740,1782985725,1,SYNTHETIC
3335538,17885,1782985320.0,1782985320,1782986930,3,SYNTHETIC
3335544,95450,1782986760.0,1782986760,1782987112,2,SYNTHETIC
3335548,226165,1782986640.0,1782986640,1782986701,1,SYNTHETIC
3335554,87455,1782986040.0,1782986040,1782986608,2,SYNTHETIC
3335559,191025,1782985560.0,1782985560,1782985879,2,SYNTHETIC
3335564,189715,1782985260.0,1782985260,1782985956,3,SYNTHETIC
3335569,295795,1782985740.0,1782985740,1782985704,1,SYNTHETIC
3335575,173040,1782984600.0,1782984600,1782985027,1,SYNTHETIC
3335582,151440,1782985320.0,1782985320,1782985310,1,SYNTHETIC
3335596,122080,1782984960.0,1782984960,1782984910,1,SYNTHETIC
3335605,163630,1782986160.0,1782986160,1782986087,1,SYNTHETIC
3335617,455525,1782985560.0,1782985560,1782985575,1,SYNTHETIC
3335626,5730,1782974940.0,1782974940,1782974928,1,SYNTHETIC
3335637,85060,1782974940.0,1782974940,1782975325,2,SYNTHETIC
3335643,11305,1782976260.0,1782976260,1782976228,1,SYNTHETIC
3335649,191700,1782975600.0,1782975600,1782975587,1,SYNTHETIC
3335658,1860,1782975540.0,1782975540,1782977311,4,SYNTHETIC
3335667,87840,1782975000.0,1782975000,1782974939,1,SYNTHETIC
3335673,156210,1782974640.0,1782974640,1782974734,1,SYNTHETIC
3335679,145480,1782975180.0,1782975180,1782975228,1,SYNTHETIC
3335685,126215,1782974040.0,1782974040,1782973937,1,SYNTHETIC
3335693,315265,1782974160.0,1782974160,1782974248,1,SYNTHETIC
3335699,14675,1782975600.0,1782975600,1782975490,1,SYNTHETIC
3335709,82040,1782974100.0,1782974100,1782974827,4,SYNTHETIC
3335721,102700,1782973500.0,1782973500,1782973737,1,SYNTHETIC
3335735,443995,1782997980.0,1782997980,1782997864,1,SYNTHETIC
3335748,96115,1782997500.0,1782997500,1782997578,1,SYNTHETIC
3336051,81970,1782964800.0,1782964800,1782965179,1,SYNTHETIC
3336292,422855,1782973020.0,1782973020,1782972948,1,SYNTHETIC
